,Rank,Robot,Weapon,R_MK2,W_MK2
0,1,Invader,Corona,False,False
1,1,Invader,Gust,False,True
2,1,Invader,Gust,False,True
3,1,Invader,,False,False
4,1,Ares,Taran,False,True
5,1,Ares,Halo,False,True
6,1,Ares,Halo,False,False
7,1,Ares,Taran,False,True
8,1,Ao Jun,Ember,True,True
9,1,Ao Jun,Ember,True,True
10,1,Ao Jun,,True,False
11,1,Ao Jun,,True,False
12,1,Ares,Taran,False,True
13,1,Ares,Halo,False,False
14,1,Ares,Halo,False,False
15,1,Ares,Taran,False,True
16,1,Mender,Gust,True,True
17,1,Mender,Corona,True,False
18,1,Mender,Gust,True,True
19,1,Mender,,True,False
20,2,Mercury,Ecu,True,True
21,2,Mercury,Avenger,True,True
22,2,Mercury,Halo,True,False
23,2,Mercury,,True,False
24,2,Ares,Tulumbas,True,True
25,2,Ares,Halo,True,False
26,2,Ares,Halo,True,False
27,2,Ares,Tulumbas,True,True
28,2,Ares,Corona,True,False
29,2,Ares,Halo,True,False
30,2,Ares,Halo,True,False
31,2,Ares,Corona,True,False
32,2,Invader,Storm,True,True
33,2,Invader,Gust,True,True
34,2,Invader,Halo,True,False
35,2,Invader,,True,False
36,2,Ao Jun,Avenger,False,True
37,2,Ao Jun,Viper,False,True
38,2,Ao Jun,,False,False
39,2,Ao Jun,,False,False
40,3,Ao Jun,Avenger,True,True
41,3,Ao Jun,Avenger,True,True
42,3,Ao Jun,,True,False
43,3,Ao Jun,,True,False
44,3,Ares,Scourge,True,True
45,3,Ares,Halo,True,True
46,3,Ares,Halo,True,True
47,3,Ares,Scourge,True,True
48,3,Mercury,Halo,True,True
49,3,Mercury,Ember,True,True
50,3,Mercury,Halo,True,True
51,3,Mercury,,True,False
52,3,Ares,Scourge,True,True
53,3,Ares,Shredder,True,True
54,3,Ares,Shredder,True,True
55,3,Ares,Scourge,True,True
56,3,,Halo,False,True
57,3,,Glory,False,False
58,3,,,False,False
59,3,,,False,False
60,4,Ao Jun,Ember,False,True
61,4,Ao Jun,Avenger,False,False
62,4,Ao Jun,,False,False
63,4,Ao Jun,,False,False
64,4,Ares,Scourge,False,True
65,4,Ares,Halo,False,False
66,4,Ares,Halo,False,False
67,4,Ares,Scourge,False,True
68,4,Ares,Corona,False,False
69,4,Ares,Halo,False,False
70,4,Ares,Halo,False,False
71,4,Ares,Corona,False,False
72,4,Ares,Scourge,False,True
73,4,Ares,Shredder,False,False
74,4,Ares,Shredder,False,False
75,4,Ares,Scourge,False,True
76,4,Invader,Storm,False,False
77,4,Invader,Gust,False,True
78,4,Invader,Gust,False,False
79,4,Invader,,False,False
80,5,Ares,Corona,True,True
81,5,Ares,Halo,True,True
82,5,Ares,Halo,True,True
83,5,Ares,Corona,True,True
84,5,Ares,Corona,True,True
85,5,Ares,Halo,True,True
86,5,Ares,Halo,True,True
87,5,Ares,Corona,True,True
88,5,Ares,Corona,True,True
89,5,Ares,Halo,True,True
90,5,Ares,Halo,True,True
91,5,Ares,Corona,True,True
92,5,Ares,Corona,True,True
93,5,Ares,Halo,True,True
94,5,Ares,Halo,True,True
95,5,Ares,Corona,True,True
96,5,Ares,Corona,True,True
97,5,Ares,Halo,True,True
98,5,Ares,Halo,True,True
99,5,Ares,Corona,True,True
100,6,Tyr,Corona,True,True
101,6,Tyr,Blaze,True,False
102,6,Tyr,Blaze,True,True
103,6,Tyr,Corona,True,True
104,6,Ares,Storm,True,True
105,6,Ares,Halo,True,True
106,6,Ares,Halo,True,True
107,6,Ares,Storm,True,True
108,6,Ares,Tulumbas,True,True
109,6,Ares,Halo,True,True
110,6,Ares,Halo,True,True
111,6,Ares,Tulumbas,True,True
112,6,Ares,Pulsar,True,True
113,6,Ares,Shredder,True,True
114,6,Ares,Shredder,True,True
115,6,Ares,Pulsar,True,True
116,6,Ares,Corona,False,True
117,6,Ares,Halo,False,True
118,6,Ares,Halo,False,True
119,6,Ares,Corona,False,True
120,7,,Storm,True,True
121,7,,Halo,True,False
122,7,,Halo,True,False
123,7,,,True,False
124,7,Ao Jun,Avenger,False,True
125,7,Ao Jun,Avenger,False,True
126,7,Ao Jun,,False,False
127,7,Ao Jun,,False,False
128,7,Ares,Corona,True,True
129,7,Ares,Halo,True,True
130,7,Ares,Halo,True,True
131,7,Ares,Corona,True,True
132,7,Ares,Taran,False,True
133,7,Ares,Halo,False,False
134,7,Ares,Halo,False,False
135,7,Ares,Taran,False,True
136,7,Ares,Pulsar,False,False
137,7,Ares,Halo,False,False
138,7,Ares,Halo,False,False
139,7,Ares,Corona,False,False
140,8,,Pulsar,True,True
141,8,,Pulsar,True,True
142,8,,Pulsar,True,True
143,8,,Pulsar,True,True
144,8,Ares,Corona,True,True
145,8,Ares,Halo,True,True
146,8,Ares,Halo,True,True
147,8,Ares,Corona,True,True
148,8,Invader,Corona,True,True
149,8,Invader,Shredder,True,True
150,8,Invader,Halo,True,True
151,8,Invader,,True,False
152,8,Ao Jun,Ember,True,True
153,8,Ao Jun,Ember,True,True
154,8,Ao Jun,,True,False
155,8,Ao Jun,,True,False
156,8,Ao Jun,Avenger,True,True
157,8,Ao Jun,Viper,True,False
158,8,Ao Jun,,True,False
159,8,Ao Jun,,True,False
160,9,Ao Jun,Avenger,True,True
161,9,Ao Jun,Avenger,True,True
162,9,Ao Jun,,True,False
163,9,Ao Jun,,True,False
164,9,,Storm,True,True
165,9,,Halo,True,True
166,9,,Gust,True,True
167,9,,,True,False
168,9,Ares,Scourge,True,True
169,9,Ares,Halo,True,True
170,9,Ares,Halo,True,True
171,9,Ares,Scourge,True,True
172,9,Ares,Corona,True,True
173,9,Ares,Halo,True,True
174,9,Ares,Halo,True,True
175,9,Ares,Corona,True,True
176,9,Ares,Scourge,True,True
177,9,Ares,Halo,True,True
178,9,Ares,Halo,True,True
179,9,Ares,Scourge,True,True
180,10,Ao Jun,Redeemer,False,True
181,10,Ao Jun,Avenger,False,True
182,10,Ao Jun,,False,False
183,10,Ao Jun,,False,False
184,10,Ares,Corona,True,True
185,10,Ares,Halo,True,False
186,10,Ares,Halo,True,False
187,10,Ares,Corona,True,True
188,10,Invader,Storm,True,True
189,10,Invader,Halo,True,False
190,10,Invader,Gust,True,True
191,10,Invader,,True,False
192,10,Ares,Corona,True,True
193,10,Ares,Halo,True,False
194,10,Ares,Halo,True,False
195,10,Ares,Corona,True,True
196,10,Ares,Storm,False,True
197,10,Ares,Halo,False,False
198,10,Ares,Gust,False,True
199,10,Ares,Storm,False,True
200,11,Ao Jun,Ember,True,True
201,11,Ao Jun,Ember,True,True
202,11,Ao Jun,,True,False
203,11,Ao Jun,,True,False
204,11,Ares,Taran,True,True
205,11,Ares,Halo,True,True
206,11,Ares,Halo,True,True
207,11,Ares,Taran,True,True
208,11,Mercury,Gust,True,True
209,11,Mercury,Ember,True,True
210,11,Mercury,Halo,True,True
211,11,Mercury,,True,False
212,11,Invader,Corona,True,True
213,11,Invader,Gust,True,True
214,11,Invader,Gust,True,True
215,11,Invader,,True,False
216,11,Strider,Gust,True,True
217,11,Strider,Gust,True,True
218,11,Strider,Glory,True,True
219,11,Strider,,True,False
220,12,Ares,Punisher,True,True
221,12,Ares,Halo,True,True
222,12,Ares,Halo,True,True
223,12,Ares,Punisher,True,True
224,12,Ao Jun,Avenger,True,True
225,12,Ao Jun,Ember,True,True
226,12,Ao Jun,,True,False
227,12,Ao Jun,,True,False
228,12,Mercury,Halo,True,False
229,12,Mercury,Avenger,True,True
230,12,Mercury,Halo,True,False
231,12,Mercury,,True,False
232,12,Invader,Corona,True,True
233,12,Invader,Gust,True,True
234,12,Invader,Gust,True,True
235,12,Invader,,True,False
236,12,Ares,Taran,True,True
237,12,Ares,Gust,True,True
238,12,Ares,Halo,True,True
239,12,Ares,Taran,True,True
240,13,Ares,Taran,True,True
241,13,Ares,Halo,True,False
242,13,Ares,Halo,True,False
243,13,Ares,Taran,True,True
244,13,,Storm,False,True
245,13,,Gust,False,True
246,13,,Gust,False,True
247,13,,,False,False
248,13,Ares,Corona,False,False
249,13,Ares,Gust,False,True
250,13,Ares,Gust,False,True
251,13,Ares,Corona,False,False
252,13,Ares,Taran,False,True
253,13,Ares,Halo,False,False
254,13,Ares,Halo,False,False
255,13,Ares,Taran,False,True
256,13,Ao Jun,Ember,True,True
257,13,Ao Jun,Ember,True,True
258,13,Ao Jun,,True,False
259,13,Ao Jun,,True,False
260,14,,Storm,True,True
261,14,,Gust,True,True
262,14,,Gust,True,True
263,14,,,True,False
264,14,Ao Jun,Avenger,True,True
265,14,Ao Jun,Avenger,True,True
266,14,Ao Jun,,True,False
267,14,Ao Jun,,True,False
268,14,Ares,Pulsar,False,True
269,14,Ares,Shredder,False,True
270,14,Ares,Shredder,False,False
271,14,Ares,Pulsar,False,True
272,14,Tyr,Storm,True,True
273,14,Tyr,Halo,True,False
274,14,Tyr,Halo,True,False
275,14,Tyr,Storm,True,True
276,14,Ares,Corona,True,True
277,14,Ares,Halo,True,True
278,14,Ares,Halo,True,True
279,14,Ares,Corona,True,True
280,15,Ao Jun,Ember,False,False
281,15,Ao Jun,Ember,False,True
282,15,Ao Jun,,False,False
283,15,Ao Jun,,False,False
284,15,Ares,Corona,False,True
285,15,Ares,Halo,False,False
286,15,Ares,Halo,False,False
287,15,Ares,Corona,False,True
288,15,Mender,Gust,True,True
289,15,Mender,Storm,True,True
290,15,Mender,Halo,True,False
291,15,Mender,,True,False
292,15,Invader,Storm,True,True
293,15,Invader,Gust,True,True
294,15,Invader,Halo,True,False
295,15,Invader,,True,False
296,15,Strider,Ecu,True,False
297,15,Strider,Halo,True,False
298,15,Strider,Glory,True,True
299,15,Strider,,True,False
300,16,Falcon,Viper,True,False
301,16,Falcon,Ember,True,True
302,16,Falcon,Viper,True,False
303,16,Falcon,,True,False
304,16,Mender,Gust,True,True
305,16,Mender,Storm,True,True
306,16,Mender,Gust,True,True
307,16,Mender,,True,False
308,16,Ares,Corona,True,True
309,16,Ares,Halo,True,True
310,16,Ares,Halo,True,True
311,16,Ares,Corona,True,True
312,16,Invader,Storm,False,True
313,16,Invader,Gust,False,True
314,16,Invader,Halo,False,False
315,16,Invader,,False,False
316,16,Mercury,Halo,True,False
317,16,Mercury,Glory,True,True
318,16,Mercury,Halo,True,True
319,16,Mercury,,True,False
320,17,,Shredder,False,True
321,17,,Avenger,False,True
322,17,,,False,False
323,17,,,False,False
324,17,,Corona,True,True
325,17,,Halo,True,True
326,17,,Halo,True,True
327,17,,,True,False
328,17,Invader,Corona,True,True
329,17,Invader,Halo,True,True
330,17,Invader,Halo,True,True
331,17,Invader,,True,False
332,17,Invader,Corona,True,True
333,17,Invader,Halo,True,True
334,17,Invader,Halo,True,True
335,17,Invader,,True,False
336,17,Invader,Corona,True,True
337,17,Invader,Halo,True,True
338,17,Invader,Halo,True,True
339,17,Invader,,True,False
340,18,Ao Jun,Calamity,True,False
341,18,Ao Jun,Calamity,True,False
342,18,Ao Jun,,True,False
343,18,Ao Jun,,True,False
344,18,Tyr,Storm,True,True
345,18,Tyr,Gust,True,True
346,18,Tyr,Gust,True,True
347,18,Tyr,Storm,True,True
348,18,Ares,Pulsar,True,True
349,18,Ares,Shredder,True,True
350,18,Ares,Shredder,True,True
351,18,Ares,Pulsar,True,True
352,18,Blitz,Marquess,True,False
353,18,Blitz,Marquess,True,False
354,18,Blitz,Marquess,True,False
355,18,Blitz,Marquess,True,False
356,18,Fenrir,Corona,True,False
357,18,Fenrir,Glory,True,True
358,18,Fenrir,Corona,True,False
359,18,Fenrir,,True,False
360,19,,Storm,True,True
361,19,,Halo,True,False
362,19,,Halo,True,False
363,19,,,True,False
364,19,,Corona,True,True
365,19,,Halo,True,False
366,19,,Halo,True,True
367,19,,,True,False
368,19,Mercury,Shredder,True,False
369,19,Mercury,Avenger,True,True
370,19,Mercury,Shredder,True,False
371,19,Mercury,,True,False
372,19,Ares,Tulumbas,True,True
373,19,Ares,Halo,True,False
374,19,Ares,Gust,True,False
375,19,Ares,Tulumbas,True,True
376,19,Ares,Corona,True,False
377,19,Ares,Halo,True,False
378,19,Ares,Halo,True,False
379,19,Ares,Corona,True,False
380,20,,Ecu,False,True
381,20,,Avenger,False,True
382,20,,,False,False
383,20,,,False,False
384,20,Ao Jun,Ember,True,True
385,20,Ao Jun,Ember,True,True
386,20,Ao Jun,,True,False
387,20,Ao Jun,,True,False
388,20,Ares,Scourge,True,True
389,20,Ares,Spark,True,False
390,20,Ares,Spark,True,False
391,20,Ares,Scourge,True,True
392,20,Ares,Taran,True,True
393,20,Ares,Halo,True,True
394,20,Ares,Halo,True,False
395,20,Ares,Taran,True,True
396,20,Ares,Pulsar,True,True
397,20,Ares,Marquess,True,False
398,20,Ares,Marquess,True,False
399,20,Ares,Pulsar,True,True
400,21,Ao Jun,Viper,True,True
401,21,Ao Jun,Viper,True,True
402,21,Ao Jun,,True,False
403,21,Ao Jun,,True,False
404,21,Ares,Pulsar,True,True
405,21,Ares,Shredder,True,True
406,21,Ares,Shredder,True,True
407,21,Ares,Pulsar,True,True
408,21,Invader,Storm,True,True
409,21,Invader,Shredder,True,True
410,21,Invader,Shredder,True,True
411,21,Invader,,True,False
412,21,Ares,Pulsar,True,True
413,21,Ares,Halo,True,True
414,21,Ares,Halo,True,True
415,21,Ares,Pulsar,True,True
416,21,Ao Jun,Redeemer,True,True
417,21,Ao Jun,Redeemer,True,True
418,21,Ao Jun,,True,False
419,21,Ao Jun,,True,False
420,22,,Corona,True,True
421,22,,Halo,True,True
422,22,,Halo,True,True
423,22,,,True,False
424,22,Ares,Pulsar,True,True
425,22,Ares,Halo,True,True
426,22,Ares,Halo,True,True
427,22,Ares,Corona,True,True
428,22,Mercury,Halo,True,True
429,22,Mercury,Avenger,True,True
430,22,Mercury,Ecu,True,True
431,22,Mercury,,True,False
432,22,Ares,Pulsar,True,True
433,22,Ares,Halo,True,True
434,22,Ares,Shredder,True,False
435,22,Ares,Pulsar,True,True
436,22,Loki,Halo,True,True
437,22,Loki,Halo,True,True
438,22,Loki,Halo,True,True
439,22,Loki,,True,False
440,23,Ares,Taran,True,True
441,23,Ares,Shredder,True,False
442,23,Ares,Halo,True,True
443,23,Ares,Taran,True,True
444,23,,Shredder,True,True
445,23,,Magnum,True,True
446,23,,Magnum,True,True
447,23,,Magnum,True,True
448,23,Ares,Corona,True,True
449,23,Ares,Halo,True,True
450,23,Ares,Halo,True,True
451,23,Ares,Corona,True,True
452,23,Ao Jun,Avenger,True,True
453,23,Ao Jun,Viper,True,True
454,23,Ao Jun,,True,False
455,23,Ao Jun,,True,False
456,23,Invader,Storm,True,True
457,23,Invader,Halo,True,True
458,23,Invader,Halo,True,True
459,23,Invader,,True,False
460,24,Ares,Scourge,False,False
461,24,Ares,Halo,False,False
462,24,Ares,Spark,False,False
463,24,Ares,Scourge,False,False
464,24,Ao Jun,Avenger,False,False
465,24,Ao Jun,Viper,False,False
466,24,Ao Jun,,False,False
467,24,Ao Jun,,False,False
468,24,Ares,Pulsar,False,False
469,24,Ares,Shredder,False,False
470,24,Ares,Halo,False,False
471,24,Ares,Pulsar,False,False
472,24,Hellburner,Ecu,False,False
473,24,Hellburner,Ember,False,False
474,24,Hellburner,,False,False
475,24,Hellburner,,False,False
476,24,Ares,Taran,False,True
477,24,Ares,Halo,False,False
478,24,Ares,Halo,False,False
479,24,Ares,Taran,False,True
480,25,,Corona,True,True
481,25,,Gust,True,True
482,25,,Gust,True,True
483,25,,,True,False
484,25,Ares,Storm,True,True
485,25,Ares,Halo,True,True
486,25,Ares,Halo,True,False
487,25,Ares,Storm,True,True
488,25,Ao Jun,Avenger,True,True
489,25,Ao Jun,Avenger,True,True
490,25,Ao Jun,,True,False
491,25,Ao Jun,,True,False
492,25,Ares,Scourge,True,True
493,25,Ares,Shredder,True,True
494,25,Ares,Shredder,True,True
495,25,Ares,Scourge,True,True
496,25,Ares,Taran,True,True
497,25,Ares,Halo,True,False
498,25,Ares,Halo,True,False
499,25,Ares,Taran,True,True
500,26,,Gust,False,True
501,26,,Avenger,False,True
502,26,,,False,False
503,26,,,False,False
504,26,,Corona,True,True
505,26,,Halo,True,False
506,26,,Halo,True,True
507,26,,,True,False
508,26,Ares,Scourge,True,True
509,26,Ares,Shredder,True,True
510,26,Ares,Shredder,True,True
511,26,Ares,Scourge,True,True
512,26,Ares,Taran,True,True
513,26,Ares,Halo,True,True
514,26,Ares,Halo,True,False
515,26,Ares,Taran,True,True
516,26,Ares,Tulumbas,True,True
517,26,Ares,Pin,True,True
518,26,Ares,Pin,True,True
519,26,Ares,Tulumbas,True,True
520,27,Ares,Corona,True,True
521,27,Ares,Halo,True,True
522,27,Ares,Halo,True,True
523,27,Ares,Corona,True,True
524,27,,Corona,True,True
525,27,,Avenger,True,True
526,27,,Corona,True,True
527,27,,,True,False
528,27,Fenrir,Corona,True,True
529,27,Fenrir,Avenger,True,True
530,27,Fenrir,Corona,True,True
531,27,Fenrir,,True,False
532,27,Ares,Pulsar,True,True
533,27,Ares,Halo,True,True
534,27,Ares,Halo,True,True
535,27,Ares,Pulsar,True,True
536,27,Loki,Halo,True,True
537,27,Loki,Halo,True,True
538,27,Loki,Halo,True,True
539,27,Loki,,True,False
540,28,Loki,Halo,False,True
541,28,Loki,Halo,False,True
542,28,Loki,Halo,False,True
543,28,Loki,,False,False
544,28,Ares,Taran,True,True
545,28,Ares,Halo,True,True
546,28,Ares,Halo,True,True
547,28,Ares,Taran,True,True
548,28,Ares,Taran,True,True
549,28,Ares,Halo,True,True
550,28,Ares,Halo,True,True
551,28,Ares,Taran,True,True
552,28,Invader,Storm,True,True
553,28,Invader,Gust,True,True
554,28,Invader,Gust,True,True
555,28,Invader,,True,False
556,28,Ares,Pulsar,False,False
557,28,Ares,Marquess,False,False
558,28,Ares,Marquess,False,False
559,28,Ares,Pulsar,False,False
560,29,Mercury,Halo,True,True
561,29,Mercury,Avenger,True,True
562,29,Mercury,Halo,True,True
563,29,Mercury,,True,False
564,29,Ares,Pulsar,False,False
565,29,Ares,Shredder,False,False
566,29,Ares,Shredder,False,False
567,29,Ares,Pulsar,False,False
568,29,Invader,Corona,True,True
569,29,Invader,Gust,True,True
570,29,Invader,Halo,True,True
571,29,Invader,,True,False
572,29,Ao Jun,Ember,True,True
573,29,Ao Jun,Ember,True,True
574,29,Ao Jun,,True,False
575,29,Ao Jun,,True,False
576,29,Ares,Corona,True,True
577,29,Ares,Halo,True,False
578,29,Ares,Halo,True,False
579,29,Ares,Corona,True,True
580,30,Ares,Taran,False,True
581,30,Ares,Halo,False,False
582,30,Ares,Halo,False,False
583,30,Ares,Taran,False,True
584,30,Ares,Pulsar,True,False
585,30,Ares,Marquess,True,False
586,30,Ares,Marquess,True,False
587,30,Ares,Pulsar,True,False
588,30,Ao Jun,Avenger,True,True
589,30,Ao Jun,Viper,True,True
590,30,Ao Jun,,True,False
591,30,Ao Jun,,True,False
592,30,Invader,Storm,True,True
593,30,Invader,Gust,True,True
594,30,Invader,Gust,True,True
595,30,Invader,,True,False
596,30,Fenrir,Scourge,False,True
597,30,Fenrir,Redeemer,False,True
598,30,Fenrir,Scourge,False,True
599,30,Fenrir,,False,False
600,31,Strider,Shredder,True,True
601,31,Strider,Shredder,True,True
602,31,Strider,Avenger,True,True
603,31,Strider,,True,False
604,31,Ares,Corona,True,True
605,31,Ares,Halo,True,True
606,31,Ares,Halo,True,True
607,31,Ares,Corona,True,True
608,31,Ares,Pulsar,True,True
609,31,Ares,Marquess,True,False
610,31,Ares,Marquess,True,False
611,31,Ares,Pulsar,True,True
612,31,Invader,Storm,True,True
613,31,Invader,Gust,True,True
614,31,Invader,Gust,True,True
615,31,Invader,,True,False
616,31,Ao Jun,Ember,True,True
617,31,Ao Jun,Ember,True,True
618,31,Ao Jun,,True,False
619,31,Ao Jun,,True,False
620,32,,Corona,True,True
621,32,,Halo,True,True
622,32,,Halo,True,False
623,32,,,True,False
624,32,Ares,Taran,True,True
625,32,Ares,Shredder,True,False
626,32,Ares,Halo,True,False
627,32,Ares,Taran,True,True
628,32,Hellburner,Gust,False,True
629,32,Hellburner,Avenger,False,True
630,32,Hellburner,,False,False
631,32,Hellburner,,False,False
632,32,Ao Jun,Ember,True,True
633,32,Ao Jun,Ember,True,True
634,32,Ao Jun,,True,False
635,32,Ao Jun,,True,False
636,32,Ares,Taran,True,True
637,32,Ares,Halo,True,False
638,32,Ares,Halo,True,False
639,32,Ares,Taran,True,True
640,33,,Gust,False,True
641,33,,Ember,False,True
642,33,,,False,False
643,33,,,False,False
644,33,Ares,Corona,True,True
645,33,Ares,Halo,True,True
646,33,Ares,Halo,True,True
647,33,Ares,Corona,True,False
648,33,Ares,Scourge,True,True
649,33,Ares,Halo,True,True
650,33,Ares,Halo,True,True
651,33,Ares,Scourge,True,True
652,33,Ares,Pulsar,False,False
653,33,Ares,Halo,False,False
654,33,Ares,Halo,False,False
655,33,Ares,Pulsar,False,False
656,33,Mercury,Halo,True,False
657,33,Mercury,Avenger,True,True
658,33,Mercury,Halo,True,False
659,33,Mercury,,True,False
660,34,,Storm,True,False
661,34,,Gust,True,True
662,34,,Gust,True,True
663,34,,,True,False
664,34,Ares,Storm,True,False
665,34,Ares,Halo,True,False
666,34,Ares,Halo,True,False
667,34,Ares,Storm,True,False
668,34,Ares,Corona,False,False
669,34,Ares,Halo,False,False
670,34,Ares,Halo,False,False
671,34,Ares,Corona,False,False
672,34,Ares,Pulsar,False,False
673,34,Ares,Marquess,False,False
674,34,Ares,Marquess,False,False
675,34,Ares,Pulsar,False,False
676,34,Mercury,Ecu,False,False
677,34,Mercury,Avenger,False,True
678,34,Mercury,Shredder,False,False
679,34,Mercury,,False,False
680,35,Hades,Halo,False,True
681,35,Hades,Ember,False,True
682,35,Hades,Gust,False,True
683,35,Hades,,False,False
684,35,Ares,Scourge,True,True
685,35,Ares,Halo,True,True
686,35,Ares,Halo,True,True
687,35,Ares,Scourge,True,True
688,35,Mercury,Gust,True,True
689,35,Mercury,Exodus,True,True
690,35,Mercury,Gust,True,True
691,35,Mercury,,True,False
692,35,Ao Jun,Avenger,False,True
693,35,Ao Jun,Avenger,False,True
